ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.ACC	GoodBye.CRESP	GoodBye.DurationError	GoodBye.OnsetDelay	GoodBye.OnsetTime	GoodBye.OnsetToOnsetTime	GoodBye.RESP	GoodBye.RT	GoodBye.RTTime	Group	Instructions.ACC	Instructions.CRESP	Instructions.DurationError	Instructions.OnsetDelay	Instructions.OnsetTime	Instructions.OnsetToOnsetTime	Instructions.RESP	Instructions.RT	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Trigger.DurationError	Trigger.OffsetTime	Trigger.OnsetDelay	Trigger.OnsetTime	Trigger.OnsetToOnsetTime	Block	BlockList	BlockList.Cycle	BlockList.Sample	PracticeMode	Procedure[Block]	Running[Block]	Trial	ConditionNumber	CorrectAnswer	CuePositionY	CuePositionY2	DurationOfFixation	DurationOfTarget	FlankerType	IntervalBetweenCueAndTarget	PracSlideFixationEnd.DurationError	PracSlideFixationEnd.OnsetDelay	PracSlideFixationEnd.OnsetTime	PracSlideFixationEnd.OnsetToOnsetTime	PracSlideFixationStart.DurationError	PracSlideFixationStart.OnsetDelay	PracSlideFixationStart.OnsetTime	PracSlideFixationStart.OnsetToOnsetTime	PracSlideTarget.ACC	PracSlideTarget.CRESP	PracSlideTarget.DurationError	PracSlideTarget.OnsetDelay	PracSlideTarget.OnsetTime	PracSlideTarget.OnsetToOnsetTime	PracSlideTarget.RESP	PracSlideTarget.RT	PracSlideTarget.RTTime	PracSlideTarget.Tag	Procedure[Trial]	Running[Trial]	sound	TargetDirection	TargetFilePath	TargetImage	TargetPosition	TargetType	TrialList	TrialList.Cycle	TrialList.Sample	TrialNumber	WarningType
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	37	14	1	480	600	569	1000	incongruent	450	-29	29	239801	0	-59	59	236801	0	0	1	-12	12	237785	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	480	up	27	1	37	27	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	38	3	1	-140	-140	-207	1000	neutral	450	307	37	244184	0	-10	10	240351	0	0	1	-3	3	242151	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	5	1	38	5	no
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	39	7	1	540	-140	-123	1000	congruent	450	223	39	247701	0	-278	278	244218	0	0	1	-5	5	245668	999		0	0		PracTrialProc	TrialList	?	left	stimuli\	lllll	480	up	13	1	39	13	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	40	15	2	480	600	600	1000	neutral	450	-31	31	250584	0	-195	195	247734	0	1	2	-999999	14	248967	0	2	586	249553		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	30	1	40	30	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	41	12	1	540	-140	416	1000	neutral	450	-39	39	254384	0	-14	14	251167	0	1	1	-999999	8	252850	0	1	495	253345		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	23	1	41	23	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	42	23	1	600	-140	-213	1000	incongruent	450	313	27	258600	0	-6	6	254767	0	0	1	-10	10	256584	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	45	1	42	45	down
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	43	24	2	600	-140	-439	1000	neutral	450	539	35	262433	0	-274	274	258634	0	0	2	-1	1	260400	1000		0	0		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	48	1	43	48	down
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	44	3	2	-140	-140	829	1000	neutral	450	-39	39	264783	0	-493	508	262467	0	1	2	-999999	15	263167	0	2	578	263745		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	6	1	44	6	no
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	45	15	1	480	600	349	1000	neutral	450	-42	42	268866	0	-10	10	265583	0	1	1	-999999	1	267266	0	1	559	267825		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	29	1	45	29	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	46	17	1	600	480	495	1000	incongruent	450	-28	28	272316	0	-10	10	269183	0	1	1	-999999	11	270600	0	1	689	271289		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	33	1	46	33	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	47	11	1	540	-140	500	1000	incongruent	450	-34	34	275916	0	0	0	272783	0	0	1	0	0	273883	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	21	1	47	21	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	1	1	1	1	?	BlockProc	BlockList	48	20	2	480	-140	618	1000	incongruent	450	-31	31	279399	0	-1	1	276383	0	1	2	-999999	5	277883	0	2	486	278369		PracTrialProc	TrialList	?	right	stimuli\	llrll	480	up	40	1	48	40	up
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	1	23	2	600	-140	332	1000	incongruent	450	-43	43	283299	0	-13	13	279999	0	1	2	-999999	3	281682	0	2	575	282257		PracTrialProc	TrialList	?	right	stimuli\	llrll	600	down	46	2	49	46	down
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	2	9	1	540	-140	392	1000	neutral	450	-37	37	286832	0	-11	11	283599	0	0	1	-3	3	284799	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	17	2	50	17	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	3	4	2	-140	-140	719	1000	congruent	450	-35	35	290115	0	-12	12	287199	0	1	2	-999999	13	288565	0	2	516	289081		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	8	2	51	8	no
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	4	19	2	480	-140	161	1000	congruent	450	-34	34	294282	0	0	0	290799	0	1	2	-999999	11	292615	0	2	634	293249		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	480	up	38	2	52	38	up
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	5	9	2	540	-140	-434	1000	neutral	450	534	40	298482	0	-6	6	294415	0	0	2	-5	5	296448	1000		0	0		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	18	2	53	18	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	6	8	2	540	-140	232	1000	incongruent	450	-40	40	301415	0	-507	507	298515	0	0	2	-6	6	299382	999		0	0		PracTrialProc	TrialList	?	right	stimuli\	llrll	480	up	16	2	54	16	center
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	7	14	1	480	600	222	1000	incongruent	450	-31	31	305015	0	-8	8	301615	0	0	1	-13	13	302998	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	480	up	27	2	55	27	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	8	23	1	600	-140	524	1000	incongruent	450	-35	35	308331	0	-9	9	305215	0	1	1	-999999	15	306648	0	1	649	307297		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	45	2	56	45	down
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	9	13	1	480	600	-77	1000	congruent	450	177	35	312531	0	-11	11	308831	0	0	1	-1	1	310498	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	lllll	480	up	25	2	57	25	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	10	17	1	600	480	588	1000	incongruent	450	-34	34	315464	0	-145	145	312564	0	0	1	0	0	313431	1000		0	0		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	33	2	58	33	double
ANT_fMRI_Run1	30	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312685</Frequency><Timestamp dt:dt="r8">44600124601</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-07-02T04:59:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-30-1	60.003	1.0.0.84	0		-999999	3	452941	0	{ENTER}	4006	456947	1	0		-999999	221	32561	0	1	58110	1651094412	Professional	2.0.10.356	2.0.10.356	07-02-2017	2017/7/2 4:59:31	12:59:31	2.0.10.252	-999999	98971	86	90758	0	2	2	1	2	?	BlockProc	BlockList	11	8	1	540	-140	318	1000	incongruent	450	-43	43	319347	0	-13	13	316031	1066	1	1	-999999	5	317697	0	1	608	318305		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	480	up	15	2	59	15	center
